Temperature,Sound,Heartbeat,X1,Y1,Z1,X2,Y2,Z2,Classification,Feedback
0,35,-1,64,-580,-16536,-2324,-1,-1,-1,100,Happy
1,34,1,64,-564,-16492,-2444,1244,-7380,-15496,100,Happy
2,-1,-1,64,-1,-1,-1,-1,-1,-1,100,Happy
3,34,1,64,-784,-16624,-2376,1252,-7404,-15816,100,Happy
4,34,-1,64,-904,-16488,-2292,-1,-1,-1,100,Happy
5,-1,1,64,-1,-1,-1,1332,-7336,-15616,100,Happy
6,35,-1,64,-820,-16560,-2388,-1,-1,-1,100,Happy
7,-1,1,64,-1,-1,-1,1220,-7208,-15696,100,Happy
8,34,-1,64,-896,-16504,-2332,-1,-1,-1,100,Happy
9,-1,1,64,-1,-1,-1,1244,-7324,-15708,100,Happy
10,34,-1,64,-748,-16544,-2356,-1,-1,-1,100,Happy
11,-1,-1,64,-1,-1,-1,-1,-1,-1,100,Happy
12,34,1,64,-884,-16660,-2464,1168,-7384,-15588,100,Happy
13,35,1,64,-880,-16664,-2400,1112,-7428,-15548,100,Happy
14,-1,1,56,-1,-1,-1,1232,-7420,-15644,100,Happy
15,35,-1,56,-952,-16460,-2380,-1,-1,-1,100,Happy
16,35,1,56,-876,-16524,-2224,1232,-7412,-15712,100,Happy
17,35,1,56,-796,-16632,-2376,1208,-7328,-15604,100,Happy
18,35,1,56,-732,-16564,-2268,1320,-7376,-15556,100,Happy
19,35,1,56,-752,-16472,-2296,1216,-7328,-15776,100,Happy
20,35,1,56,-820,-16620,-2408,1312,-7368,-15564,150,Happy
21,-1,1,56,-1,-1,-1,1248,-7372,-15664,150,Happy
22,35,1,56,-804,-16564,-2272,1304,-7276,-15704,150,Happy
23,35,-1,56,-932,-16460,-2340,-1,-1,-1,150,Happy
24,35,1,56,-940,-16504,-2248,1184,-7452,-15580,150,Happy
25,35,-1,56,-980,-16524,-2420,-1,-1,-1,150,Happy
26,35,1,56,-1052,-16436,-2220,1260,-7404,-15664,150,Happy
27,-1,1,56,-1,-1,-1,1276,-7336,-15636,150,Happy
28,35,-1,56,-672,-16604,-2420,-1,-1,-1,150,Happy
29,-1,1,56,-1,-1,-1,1156,-7384,-15700,150,Happy
30,35,-1,56,-736,-16528,-2368,-1,-1,-1,150,Happy
31,-1,-1,56,-1,-1,-1,-1,-1,-1,150,Happy
32,35,1,56,-856,-16460,-2308,1156,-7360,-15620,150,Happy
33,35,1,56,-880,-16492,-2344,1236,-7356,-15636,150,Happy
34,-1,1,56,-1,-1,-1,1196,-7404,-15712,150,Angry
35,35,1,56,-824,-16596,-2288,1232,-7352,-15604,150,Angry
36,35,-1,56,-896,-16564,-2304,-1,-1,-1,150,Angry
37,35,1,56,-728,-16504,-2152,1212,-7368,-15468,150,Angry
38,-1,1,56,-1,-1,-1,1348,-7340,-15748,150,Fear
39,35,1,56,-832,-16508,-2216,1268,-7236,-15784,150,Fear
40,35,1,56,-736,-16580,-2308,1236,-7440,-15672,200,Fear
41,35,1,56,-936,-16584,-2404,1268,-7252,-15508,200,Fear
42,35,1,56,-880,-16508,-2380,1256,-7324,-15676,200,Fear
43,35,1,56,-856,-16468,-2400,1224,-7212,-15496,200,Fear
44,35,1,56,-904,-16524,-2288,1128,-7344,-15600,200,Fear
45,35,1,56,-776,-16460,-2332,1204,-7360,-15664,200,Fear
46,35,1,56,-728,-16596,-2384,1220,-7412,-15676,200,Sad
47,35,1,56,-800,-16428,-2200,1168,-7468,-15460,200,Sad
48,-1,-1,56,-1,-1,-1,-1,-1,-1,200,Sad
49,35,1,56,-792,-16460,-2456,1312,-7404,-15608,200,Sad
50,-1,-1,56,-1,-1,-1,-1,-1,-1,200,Sad
51,35,1,56,-836,-16488,-2328,1156,-7324,-15568,200,Sad
52,-1,-1,56,-1,-1,-1,-1,-1,-1,200,Sad
53,35,1,56,-816,-16528,-2344,1260,-7472,-15616,200,Sad
54,-1,-1,56,-1,-1,-1,-1,-1,-1,200,Sad
55,35,1,56,-908,-16568,-2472,1240,-7364,-15652,200,Sad
56,-1,1,56,-1,-1,-1,1300,-7396,-15480,200,Sad
57,36,-1,56,-880,-16532,-2400,-1,-1,-1,200,Sad
58,35,1,56,-840,-16524,-2476,1180,-7348,-15660,200,Sad
59,35,1,56,-804,-16540,-2324,1192,-7440,-15580,200,Sad
60,-1,-1,56,-1,-1,-1,-1,-1,-1,250,Sad
61,36,1,56,-928,-16516,-2312,1268,-7372,-15800,250,Sad
62,-1,-1,56,-1,-1,-1,-1,-1,-1,250,Sad
63,36,1,56,-848,-16436,-2364,1276,-7376,-15668,250,Sad
64,-1,-1,56,-1,-1,-1,-1,-1,-1,250,Fear
65,36,1,56,-824,-16472,-2496,1092,-7352,-15540,250,Fear
66,35,1,56,-828,-16548,-2400,1140,-7436,-15688,250,Fear
67,35,1,56,-852,-16520,-2368,1228,-7484,-15812,250,Fear
68,36,1,56,-900,-16460,-2356,1112,-7372,-15540,250,Fear
69,36,1,56,-844,-16516,-2412,1136,-7356,-15648,250,Fear
70,-1,-1,56,-1,-1,-1,-1,-1,-1,250,Fear
71,36,1,56,-808,-16596,-2424,1192,-7456,-15552,250,Fear
72,-1,1,56,-1,-1,-1,1300,-7328,-15760,250,Fear
73,36,-1,56,-836,-16524,-2236,-1,-1,-1,250,Sad
74,36,-1,56,-784,-16512,-2440,-1,-1,-1,250,Sad
75,-1,1,56,-1,-1,-1,1192,-7400,-15796,250,Sad
76,36,-1,56,-780,-16584,-2256,-1,-1,-1,250,Sad
77,36,1,56,-832,-16524,-2268,1180,-7428,-15856,250,Sad
78,36,-1,56,-908,-16544,-2308,-1,-1,-1,250,Sad
79,36,1,56,-852,-16512,-2452,1284,-7380,-15716,250,Sad
80,32,1,56,-1280,-16472,-2240,1344,-7384,-15648,100,Happy
81,32,-1,56,-1344,-16412,-2324,-1,-1,-1,100,Happy
82,-1,1,56,-1,-1,-1,1204,-7308,-15484,100,Happy
83,32,1,56,-1792,-16516,-2356,1224,-7304,-15400,100,Happy
84,33,-1,56,-1660,-16460,-2268,-1,-1,-1,100,Happy
85,-1,1,56,-1,-1,-1,1228,-7404,-15648,100,Happy
86,32,-1,56,-1800,-16288,-2368,-1,-1,-1,100,Happy
87,33,1,56,-1476,-16452,-2328,1284,-7392,-15572,100,Happy
88,-1,1,56,-1,-1,-1,1208,-7420,-15748,100,Happy
89,33,1,56,-1392,-16512,-2224,1228,-7456,-15624,100,Happy
90,-1,1,56,-1,-1,-1,1244,-7464,-15592,100,Happy
91,33,1,56,-1284,-16400,-2200,1260,-7456,-15572,100,Happy
92,-1,-1,56,-1,-1,-1,-1,-1,-1,100,Happy
93,33,1,56,-1372,-16516,-2368,1204,-7540,-15648,100,Happy
94,33,1,56,-1224,-16548,-2432,1172,-7372,-15568,100,Happy
95,33,1,56,-1236,-16428,-2328,1224,-7336,-15616,100,Happy
96,33,1,56,-1200,-16484,-2312,1232,-7308,-15608,100,Happy
97,33,1,56,-956,-16524,-2408,1280,-7456,-15660,100,Happy
98,-1,1,56,-1,-1,-1,1184,-7360,-15592,100,Happy
99,33,-1,56,-1156,-16440,-2400,-1,-1,-1,100,Happy
100,-1,-1,56,-1,-1,-1,-1,-1,-1,150,Happy
101,33,1,56,-1440,-16472,-2552,1316,-7368,-15556,150,Happy
102,33,-1,56,-1452,-16408,-2324,-1,-1,-1,150,Happy
103,-1,1,56,-1,-1,-1,1168,-7396,-15620,150,Happy
104,-1,1,56,-1,-1,-1,1248,-7368,-15684,150,Happy
105,33,-1,56,-1400,-16408,-2468,-1,-1,-1,150,Happy
106,-1,1,56,-1,-1,-1,1284,-7372,-15720,150,Happy
107,33,-1,56,-1524,-16536,-2384,-1,-1,-1,150,Happy
108,-1,1,56,-1,-1,-1,1284,-7396,-15604,150,Happy
109,33,1,56,-1476,-16516,-2416,1384,-7432,-15692,150,Happy
110,-1,-1,56,-1,-1,-1,-1,-1,-1,150,Happy
111,33,1,56,-1372,-16408,-2336,1180,-7436,-15528,150,Angry
112,34,1,56,-1424,-16528,-2424,1244,-7476,-15700,150,Angry
113,-1,1,76,-1,-1,-1,1252,-7460,-15672,150,Angry
114,34,1,76,-1432,-16404,-2308,1228,-7368,-15616,150,Angry
115,34,1,76,-1364,-16472,-2332,1284,-7396,-15788,150,Angry
116,34,1,76,-1384,-16472,-2320,1172,-7372,-15664,150,Angry
117,34,1,76,-1408,-16488,-2420,1240,-7400,-15572,150,Fear
118,34,1,76,-1364,-16468,-2488,1144,-7424,-15544,150,Fear
119,34,1,76,-1372,-16444,-2324,1160,-7444,-15632,150,Fear
120,-1,-1,76,-1,-1,-1,-1,-1,-1,200,Fear
121,34,1,76,-1504,-16472,-2424,1224,-7480,-15712,200,Fear
122,-1,-1,76,-1,-1,-1,-1,-1,-1,200,Fear
123,34,1,76,-1356,-16452,-2472,1324,-7456,-15680,200,Fear
124,-1,-1,76,-1,-1,-1,-1,-1,-1,200,Fear
125,34,1,76,-1416,-16432,-2316,1236,-7380,-15588,200,Fear
126,-1,-1,76,-1,-1,-1,-1,-1,-1,200,Fear
127,34,1,76,-1428,-16468,-2328,1208,-7388,-15592,200,Fear
128,34,1,76,-1260,-16584,-2448,1260,-7448,-15648,200,Fear
129,-1,-1,76,-1,-1,-1,-1,-1,-1,200,Fear
130,-1,-1,76,-1,-1,-1,-1,-1,-1,200,Fear
131,34,1,76,-1512,-16428,-2388,1184,-7428,-15680,200,Fear
132,34,1,48,-1512,-16420,-2608,1264,-7372,-15556,200,Fear
133,34,1,48,-1956,-16408,-2280,1296,-7312,-15652,200,Sad
134,34,1,48,-1632,-16360,-2308,1340,-7376,-15556,200,Sad
135,34,1,48,-680,-16216,-2404,1252,-7364,-15736,200,Sad
136,34,1,48,-644,-16680,-2344,1124,-7352,-15648,200,Sad
137,34,1,48,-1564,-16532,-2352,1236,-7424,-15508,200,Sad
138,-1,1,48,-1,-1,-1,1228,-7448,-15844,200,Sad
139,34,1,48,-1408,-16532,-2320,1280,-7408,-15592,200,Sad
140,34,1,48,-1524,-16408,-2364,1260,-7356,-15576,250,Sad
141,34,1,48,-1316,-16468,-2396,1152,-7416,-15572,250,Sad
142,34,-1,48,-1264,-16500,-2500,-1,-1,-1,250,Sad
143,35,1,48,-1280,-16480,-2456,1180,-7496,-15712,250,Sad
144,35,-1,48,-1968,-16300,-2188,-1,-1,-1,250,Sad
145,-1,1,48,-1,-1,-1,1240,-7332,-15520,250,Sad
146,35,1,48,-2208,-16320,-2252,1184,-7368,-15632,250,Sad
147,35,-1,48,-1664,-16460,-2336,-1,-1,-1,250,Sad
148,-1,1,48,-1,-1,-1,1304,-7448,-15540,250,Sad
149,35,-1,48,-1988,-16408,-2156,-1,-1,-1,250,Sad
150,35,1,48,-1480,-16480,-2380,1196,-7416,-15680,250,Sad
151,-1,1,48,-1,-1,-1,1180,-7468,-15672,250,Sad
152,35,1,44,-2140,-16352,-2316,1300,-7388,-15504,250,Sad
153,35,-1,44,-1960,-16460,-2316,-1,-1,-1,250,Sad
154,35,1,44,-1732,-16524,-2292,1268,-7320,-15680,250,Sad
155,-1,1,44,-1,-1,-1,1308,-7344,-15628,250,Sad
156,35,1,44,-1720,-16424,-2372,1336,-7380,-15684,250,Sad
157,35,1,44,-1928,-16332,-2380,1280,-7296,-15728,250,Sad
158,35,1,44,-1580,-16536,-2356,1212,-7396,-15684,250,Sad
159,35,1,44,-2068,-16384,-2332,1228,-7360,-15644,250,Sad
160,33,1,52,-904,-16428,-2304,1184,-7384,-15560,100,Happy
161,33,1,52,-896,-16528,-2396,1276,-7364,-15676,100,Happy
162,33,1,52,-908,-16504,-2292,1216,-7416,-15568,100,Happy
163,33,1,52,-864,-16512,-2292,1136,-7428,-15648,100,Happy
164,33,1,52,196,-16524,-2388,1316,-7412,-15684,100,Happy
165,-1,1,52,-1,-1,-1,1244,-7532,-15712,100,Happy
166,33,1,52,-656,-16464,-2380,1276,-7468,-15584,100,Happy
167,-1,-1,52,-1,-1,-1,-1,-1,-1,100,Happy
168,33,1,52,-788,-16576,-2404,1164,-7508,-15704,100,Happy
169,-1,-1,52,-1,-1,-1,-1,-1,-1,100,Happy
170,-1,1,52,-1,-1,-1,1276,-7368,-15656,100,Happy
171,33,-1,52,-668,-16588,-2272,-1,-1,-1,100,Happy
172,-1,1,52,-1,-1,-1,1244,-7292,-15636,100,Happy
173,33,-1,52,-764,-16460,-2324,-1,-1,-1,100,Happy
174,33,1,52,-652,-16580,-2432,1276,-7440,-15596,100,Happy
175,33,1,52,-888,-16592,-2448,1244,-7416,-15564,100,Happy
176,-1,-1,52,-1,-1,-1,-1,-1,-1,100,Happy
177,33,1,52,-604,-16584,-2308,1212,-7456,-15700,100,Happy
178,33,-1,48,-636,-16560,-2408,-1,-1,-1,100,Angry
179,-1,1,48,-1,-1,-1,1184,-7444,-15688,100,Angry
180,33,1,48,-604,-16552,-2280,1232,-7476,-15684,150,Angry
181,33,1,48,-804,-16460,-2376,1228,-7356,-15780,150,Angry
182,33,1,48,-736,-16448,-2228,1280,-7404,-15548,150,Angry
183,33,1,48,-756,-16492,-2300,1268,-7384,-15536,150,Angry
184,33,1,48,-792,-16460,-2224,1144,-7372,-15592,150,Angry
185,34,1,48,-620,-16488,-2436,1232,-7448,-15720,150,Angry
186,-1,-1,48,-1,-1,-1,-1,-1,-1,150,Angry
187,34,1,48,-712,-16520,-2292,1220,-7312,-15656,150,Angry
188,-1,1,48,-1,-1,-1,1240,-7440,-15560,150,Angry
189,34,-1,48,-664,-16528,-2236,-1,-1,-1,150,Angry
190,34,1,48,-628,-16512,-2264,1228,-7388,-15804,150,Angry
191,34,-1,48,-632,-16456,-2232,-1,-1,-1,150,Angry
192,-1,1,48,-1,-1,-1,1160,-7420,-15484,150,Angry
193,34,1,48,-712,-16616,-2336,1260,-7416,-15648,150,Angry
194,-1,-1,48,-1,-1,-1,-1,-1,-1,150,Angry
195,34,1,48,-620,-16496,-2320,1144,-7348,-15568,150,Angry
196,34,-1,48,-668,-16632,-2276,-1,-1,-1,150,Angry
197,34,1,48,-704,-16516,-2188,1260,-7452,-15448,150,Angry
198,34,-1,48,-612,-16468,-2332,-1,-1,-1,150,Angry
199,-1,1,48,-1,-1,-1,1284,-7488,-15612,150,Angry
200,34,1,56,-760,-16472,-2280,1260,-7392,-15596,200,Angry
201,34,1,56,-600,-16580,-2328,1272,-7356,-15552,200,Angry
202,34,1,56,-832,-16580,-2272,1292,-7388,-15716,200,Angry
203,34,-1,56,-712,-16592,-2444,-1,-1,-1,200,Angry
204,34,1,56,-808,-16516,-2280,1244,-7396,-15716,200,Angry
205,-1,1,56,-1,-1,-1,1192,-7372,-15540,200,Angry
206,34,1,56,-628,-16476,-2240,1284,-7272,-15660,200,Angry
207,34,1,56,-680,-16464,-2332,1268,-7440,-15692,200,Fear
208,34,1,56,-764,-16552,-2340,1240,-7404,-15664,200,Fear
209,-1,-1,56,-1,-1,-1,-1,-1,-1,200,Fear
210,34,1,56,-772,-16504,-2252,1260,-7352,-15632,200,Fear
211,35,-1,56,-772,-16580,-2420,-1,-1,-1,200,Fear
212,-1,1,56,-1,-1,-1,1232,-7448,-15648,200,Fear
213,35,-1,56,-600,-16452,-2316,-1,-1,-1,200,Fear
214,35,1,56,-696,-16456,-2380,1236,-7408,-15764,200,Fear
215,35,-1,56,-700,-16480,-2380,-1,-1,-1,200,Fear
216,35,1,56,-688,-16576,-2268,1264,-7436,-15532,200,Fear
217,-1,1,56,-1,-1,-1,1212,-7356,-15776,200,Fear
218,-1,-1,56,-1,-1,-1,-1,-1,-1,200,Fear
219,35,1,56,-736,-16460,-2352,1284,-7416,-15688,200,Fear
220,-1,-1,56,-1,-1,-1,-1,-1,-1,250,Fear
221,35,1,56,-692,-16508,-2192,1252,-7352,-15680,250,Fear
222,-1,1,56,-1,-1,-1,1156,-7444,-15532,250,Fear
223,35,1,56,-708,-16572,-2316,1260,-7380,-15632,250,Fear
224,35,1,56,-720,-16420,-2272,1200,-7452,-15636,250,Sad
225,35,-1,44,-636,-16516,-2360,-1,-1,-1,250,Sad
226,35,-1,44,-756,-16624,-2380,-1,-1,-1,250,Sad
227,35,-1,44,-664,-16572,-2504,-1,-1,-1,250,Sad
228,35,-1,44,-660,-16584,-2276,-1,-1,-1,250,Sad
229,35,-1,44,-712,-16484,-2380,-1,-1,-1,250,Sad
230,35,-1,44,-692,-16520,-2268,-1,-1,-1,250,Sad
231,35,-1,44,-632,-16556,-2380,-1,-1,-1,250,Sad
232,35,-1,44,-652,-16484,-2372,-1,-1,-1,250,Sad
233,-1,-1,44,-1,-1,-1,-1,-1,-1,250,Sad
234,-1,-1,44,-1,-1,-1,-1,-1,-1,250,Sad
235,35,-1,44,-760,-16468,-2416,-1,-1,-1,250,Sad
236,-1,-1,44,-1,-1,-1,-1,-1,-1,250,Sad
237,35,-1,44,-752,-16568,-2312,-1,-1,-1,250,Sad
238,-1,-1,44,-1,-1,-1,-1,-1,-1,250,Sad
239,35,-1,44,-760,-16552,-2316,-1,-1,-1,250,Sad
240,34,1,72,-1084,-16504,-2316,1260,-7344,-15612,100,Happy
241,34,1,72,-648,-16556,-2300,1208,-7324,-15604,100,Happy
242,34,-1,72,-884,-16432,-2412,-1,-1,-1,100,Happy
243,34,1,72,-460,-16460,-2484,1180,-7408,-15720,100,Happy
244,-1,-1,72,-1,-1,-1,-1,-1,-1,100,Happy
245,34,1,44,-364,-16604,-2360,1200,-7416,-15720,100,Happy
246,34,1,44,-380,-16544,-2232,1204,-7440,-15572,100,Happy
247,34,1,44,-224,-16560,-2412,1192,-7360,-15676,100,Happy
248,34,-1,44,-252,-16504,-2140,-1,-1,-1,100,Happy
249,34,1,44,-272,-16500,-2324,1344,-7328,-15636,100,Happy
250,34,1,44,-248,-16540,-2300,1208,-7452,-15624,100,Happy
251,34,-1,44,-248,-16624,-2296,-1,-1,-1,100,Happy
252,34,1,44,-316,-16568,-2308,1184,-7412,-15656,100,Happy
253,34,1,44,-72,-16752,-2348,1320,-7396,-15764,100,Happy
254,34,1,44,-64,-16552,-2324,1192,-7312,-15748,100,Happy
255,-1,-1,44,-1,-1,-1,-1,-1,-1,100,Happy
256,-1,1,44,-1,-1,-1,1216,-7456,-15752,100,Happy
257,34,-1,44,320,-16644,-2280,-1,-1,-1,100,Happy
258,-1,1,44,-1,-1,-1,1212,-7328,-15688,100,Happy
259,34,1,44,524,-16852,-2260,1260,-7348,-15728,100,Happy
260,-1,1,44,-1,-1,-1,1244,-7316,-15744,150,Happy
261,35,1,44,172,-16608,-2336,1188,-7292,-15684,150,Happy
262,-1,1,44,-1,-1,-1,1260,-7396,-15576,150,Happy
263,35,-1,44,732,-16484,-2376,-1,-1,-1,150,Happy
264,35,1,44,224,-16604,-2288,1284,-7328,-15624,150,Happy
265,-1,1,44,-1,-1,-1,1264,-7268,-15552,150,Happy
266,34,1,44,84,-16612,-2244,1204,-7436,-15660,150,Happy
267,-1,1,68,-1,-1,-1,1236,-7356,-15756,150,Angry
268,35,1,68,296,-16588,-2272,1332,-7408,-15628,150,Angry
269,-1,1,68,-1,-1,-1,1192,-7308,-15736,150,Angry
270,35,1,68,624,-16788,-2352,1164,-7352,-15808,150,Fear
271,35,1,68,588,-16628,-2440,1260,-7304,-15596,150,Fear
272,35,-1,48,644,-16580,-2284,-1,-1,-1,150,Fear
273,35,1,48,564,-16520,-2344,1192,-7424,-15784,150,Fear
274,35,1,48,580,-16568,-2280,1180,-7296,-15636,150,Fear
275,-1,-1,48,-1,-1,-1,-1,-1,-1,150,Fear
276,35,1,48,424,-16508,-2424,1188,-7400,-15648,150,Fear
277,-1,1,48,-1,-1,-1,1336,-7352,-15564,150,Fear
278,35,-1,48,88,-16652,-2284,-1,-1,-1,150,Fear
279,-1,1,48,-1,-1,-1,1200,-7384,-15668,150,Fear
280,35,-1,48,12,-16580,-2264,-1,-1,-1,200,Fear
281,-1,-1,48,-1,-1,-1,-1,-1,-1,200,Fear
282,35,1,48,100,-16544,-2284,1172,-7444,-15700,200,Fear
283,-1,-1,48,-1,-1,-1,-1,-1,-1,200,Fear
284,35,1,48,164,-16608,-2192,1252,-7400,-15724,200,Fear
285,35,1,48,52,-16584,-2148,1232,-7276,-15676,200,Fear
286,-1,1,48,-1,-1,-1,1244,-7336,-15664,200,Fear
287,36,-1,48,-40,-16540,-2236,-1,-1,-1,200,Fear
288,-1,1,68,-1,-1,-1,1264,-7392,-15744,200,Fear
289,35,1,68,-32,-16524,-2224,1172,-7220,-15740,200,Fear
290,35,1,68,-4,-16508,-2252,1244,-7468,-15680,200,Fear
291,-1,-1,68,-1,-1,-1,-1,-1,-1,200,Fear
292,35,1,68,44,-16564,-2244,1268,-7320,-15784,200,Fear
293,-1,-1,68,-1,-1,-1,-1,-1,-1,200,Fear
294,35,1,68,96,-16632,-2168,1200,-7288,-15584,200,Sad
295,35,1,68,-52,-16612,-2292,1128,-7280,-15740,200,Sad
296,35,1,68,28,-16580,-2528,1236,-7380,-15624,200,Sad
297,35,1,68,108,-16532,-2400,1260,-7416,-15752,200,Sad
298,35,-1,68,44,-16564,-2256,-1,-1,-1,200,Sad
299,36,1,68,212,-16652,-2356,1260,-7336,-15624,200,Sad
300,36,-1,68,-16,-16548,-2168,-1,-1,-1,250,Sad
301,-1,1,68,-1,-1,-1,1236,-7352,-15640,250,Sad
302,36,-1,68,-52,-16524,-2432,-1,-1,-1,250,Sad
303,36,1,68,-44,-16672,-2252,1128,-7360,-15568,250,Sad
304,36,1,68,40,-16672,-2396,1264,-7268,-15560,250,Sad
305,35,-1,68,0,-16656,-2272,-1,-1,-1,250,Sad
306,-1,1,68,-1,-1,-1,1280,-7232,-15604,250,Sad
307,-1,-1,68,-1,-1,-1,-1,-1,-1,250,Sad
308,35,-1,68,32,-16572,-2164,-1,-1,-1,250,Sad
309,-1,1,68,-1,-1,-1,1248,-7324,-15488,250,Sad
310,36,-1,68,-56,-16560,-2232,-1,-1,-1,250,Sad
311,36,1,68,40,-16604,-2384,1240,-7340,-15784,250,Sad
312,36,1,68,48,-16536,-2312,1264,-7272,-15572,250,Sad
313,36,-1,68,-28,-16596,-2240,-1,-1,-1,250,Sad
314,36,1,68,44,-16576,-2168,1176,-7308,-15672,250,Sad
315,36,-1,68,-4,-16580,-2160,-1,-1,-1,250,Sad
316,36,1,68,-8,-16512,-2280,1276,-7468,-15620,250,Sad
317,36,1,68,-100,-16548,-2324,1300,-7480,-15636,250,Sad
318,36,1,68,-28,-16576,-2360,1224,-7292,-15652,250,Sad
319,-1,1,68,-1,-1,-1,1168,-7356,-15688,250,Sad
320,35,-1,52,-648,-16492,-2368,-1,-1,-1,100,Happy
321,35,1,52,-656,-16472,-2384,1168,-7300,-15472,100,Happy
322,35,-1,52,-588,-16756,-2292,-1,-1,-1,100,Happy
323,-1,1,52,-1,-1,-1,1196,-7384,-15724,100,Happy
324,-1,1,52,-1,-1,-1,1260,-7392,-15748,100,Happy
325,35,1,52,-592,-16572,-2264,1188,-7316,-15552,100,Happy
326,-1,-1,52,-1,-1,-1,-1,-1,-1,100,Happy
327,35,1,52,-692,-16440,-2308,1196,-7212,-15688,100,Happy
328,35,-1,52,-532,-16556,-2328,-1,-1,-1,100,Happy
329,-1,1,52,-1,-1,-1,1288,-7320,-15820,100,Happy
330,35,-1,52,-808,-16456,-2300,-1,-1,-1,100,Happy
331,35,-1,52,-420,-16788,-2368,-1,-1,-1,100,Happy
332,-1,1,52,-1,-1,-1,1160,-7316,-15712,100,Happy
333,35,1,52,-776,-16500,-2480,1264,-7264,-15712,100,Happy
334,-1,-1,52,-1,-1,-1,-1,-1,-1,100,Happy
335,35,1,68,-668,-16624,-2292,1248,-7320,-15768,100,Angry
336,35,1,68,-816,-16508,-2340,1240,-7256,-15740,100,Angry
337,35,1,68,-692,-16572,-2504,1220,-7324,-15672,100,Angry
338,35,1,68,-616,-16568,-2192,1280,-7272,-15692,100,Angry
339,35,1,68,-1528,-15964,-2452,1208,-7404,-15636,100,Angry
340,35,-1,52,-1312,-16188,-2456,-1,-1,-1,150,Angry
341,-1,1,52,-1,-1,-1,1164,-7376,-15668,150,Angry
342,35,-1,52,-744,-16468,-2484,-1,-1,-1,150,Angry
343,-1,1,52,-1,-1,-1,1232,-7220,-15760,150,Angry
344,35,1,52,-432,-16580,-2400,1188,-7276,-15588,150,Angry
345,35,-1,52,-560,-16596,-2328,-1,-1,-1,150,Angry
346,-1,1,52,-1,-1,-1,1444,-7364,-15824,150,Angry
347,35,-1,52,-636,-16500,-2360,-1,-1,-1,150,Angry
348,-1,1,52,-1,-1,-1,1216,-7328,-15672,150,Angry
349,35,1,52,-576,-16472,-2392,1196,-7244,-15640,150,Angry
350,35,1,52,-628,-16396,-2412,1288,-7320,-15632,150,Angry
351,-1,-1,52,-1,-1,-1,-1,-1,-1,150,Angry
352,35,1,52,-108,-16556,-2420,1168,-7228,-15612,150,Angry
353,-1,1,52,-1,-1,-1,1312,-7272,-15784,150,Angry
354,35,-1,52,-420,-16516,-2368,-1,-1,-1,150,Angry
355,-1,1,52,-1,-1,-1,1280,-7300,-15744,150,Angry
356,35,-1,52,-364,-16616,-2536,-1,-1,-1,150,Angry
357,35,1,56,-264,-16576,-2452,1308,-7268,-15672,150,Fear
358,35,1,56,-488,-16540,-2460,1236,-7244,-15692,150,Fear
359,-1,1,56,-1,-1,-1,1172,-7232,-15708,150,Fear
360,36,1,56,-528,-16448,-2336,1176,-7392,-15676,200,Fear
361,36,1,56,-676,-16568,-2440,1256,-7328,-15672,200,Fear
362,36,1,56,-644,-16472,-2204,1208,-7276,-15620,200,Fear
363,36,1,56,-604,-16472,-2392,1272,-7212,-15736,200,Fear
364,-1,1,56,-1,-1,-1,1220,-7344,-15644,200,Fear
365,36,1,56,-620,-16432,-2468,1340,-7332,-15708,200,Fear
366,36,1,56,-532,-16480,-2332,1196,-7324,-15888,200,Fear
367,-1,1,56,-1,-1,-1,1320,-7292,-15832,200,Fear
368,36,-1,56,-668,-16520,-2280,-1,-1,-1,200,Fear
369,-1,1,56,-1,-1,-1,1268,-7348,-15648,200,Fear
370,-1,-1,56,-1,-1,-1,-1,-1,-1,200,Fear
371,36,-1,56,-660,-16468,-2432,-1,-1,-1,200,Fear
372,-1,1,56,-1,-1,-1,1248,-7280,-15720,200,Fear
373,35,-1,56,-552,-16560,-2340,-1,-1,-1,200,Fear
374,-1,1,56,-1,-1,-1,1304,-7316,-15668,200,Fear
375,36,-1,56,-616,-16596,-2364,-1,-1,-1,200,Fear
376,-1,1,56,-1,-1,-1,1196,-7392,-15752,200,Fear
377,36,1,56,-688,-16636,-2372,1264,-7336,-15484,200,Fear
378,-1,-1,56,-1,-1,-1,-1,-1,-1,200,Fear
379,36,1,48,-640,-16544,-2376,1196,-7344,-15704,200,Fear
380,36,1,48,-736,-16444,-2496,1156,-7264,-15548,250,Sad
381,36,1,48,-840,-16528,-2396,1232,-7308,-15612,250,Sad
382,36,1,48,-812,-16608,-2408,1240,-7236,-15604,250,Sad
383,36,1,48,-764,-16508,-2468,1288,-7300,-15572,250,Sad
384,36,1,48,-712,-16540,-2348,1192,-7240,-15664,250,Sad
385,36,1,48,-708,-16532,-2332,1312,-7296,-15680,250,Sad
386,36,1,48,-708,-16588,-2320,1204,-7316,-15692,250,Sad
387,36,1,48,-764,-16572,-2376,1248,-7160,-15692,250,Sad
388,36,-1,48,-776,-16548,-2468,-1,-1,-1,250,Sad
389,-1,1,48,-1,-1,-1,1292,-7368,-15808,250,Sad
390,-1,-1,48,-1,-1,-1,-1,-1,-1,250,Sad
391,36,1,48,-736,-16504,-2580,1260,-7340,-15728,250,Sad
392,-1,-1,48,-1,-1,-1,-1,-1,-1,250,Sad
